day,jhno,type,title,description,areas,url,image
2017-11-17,54,イベント,特別展をめぐってDEEPな「やばけい遊覧」を,中津市と玖珠町で同時開催します！,大分県,https://japan-heritage.bunka.go.jp/ja/news/112/,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/31/328x181_ea1e9d427fb5664c32c517a73e421e58_4f19346f909a3357491b855ef039495918e7b116.jpeg
2017-11-21,36,イベント,井原市文化財センター講座「瀬戸内沿岸の中世城館～村上海賊の城跡を中心に」の開催,村上海賊の城跡に関する講演会です。様々な海城をご紹介するとともに、城跡の楽しみ方をお話します。,"広島県,愛媛県",https://japan-heritage.bunka.go.jp/ja/news/114/,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/31/328x181_ea1e9d427fb5664c32c517a73e421e58_6b42583e7ac79ea5ec70cd4992a4b68c8791dce7.jpeg
2017-11-21,14,イベント,御調保健福祉大学「日本遺産のまち尾道　北前船と銀の道～ブラタモリ尾道編こぼれ話つき」の開催,日本遺産のまち尾道に関する講演会が開催されます。北前船と石見銀山街道そしてNHK「ブラタモリ尾道編」のお話です。,広島県,https://japan-heritage.bunka.go.jp/ja/news/115/,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/31/328x181_ea1e9d427fb5664c32c517a73e421e58_73d39fac1107299b570e6466016480b7b8217cb8.jpeg
2017-11-22,49,イベント,眠亀祭（みんきまつり）,精巧緻密な花ござである「錦莞莚（きんかんえん）」をご覧ください！,岡山県,https://japan-heritage.bunka.go.jp/ja/news/113/,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/31/328x181_ea1e9d427fb5664c32c517a73e421e58_46126019c67125a80c57ec7d35e0594be903ee94.jpeg
2017-11-22,49,メディア,CNN「Crossroads Japan」に、国産ジーンズの聖地が登場！,「児島ジーンズストリート」がCNNで紹介されました！,岡山県,https://japan-heritage.bunka.go.jp/ja/news/122/,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/31/328x181_ea1e9d427fb5664c32c517a73e421e58_b299967945eae2b8945e4418a7df599f760c93e4.jpeg
2017-11-23,54,その他,やばけい遊覧facebookページのお知らせ,生まれたばかりのFBページ,大分県,https://japan-heritage.bunka.go.jp/ja/news/123/,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/31/328x181_ea1e9d427fb5664c32c517a73e421e58_10e332e65b101caf444c9ca640f132acfb41db8b.jpeg
2017-11-27,54,イベント,岩峰に大音量が響きわたる「冬の打ち上げ花火」,花火と絶景の岩峰の競演をお楽しみください。,大分県,https://japan-heritage.bunka.go.jp/ja/news/124/,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/31/328x181_ea1e9d427fb5664c32c517a73e421e58_cacedba4e74fc1d11c274199d07f989da720c951.jpeg
2017-11-30,5,その他,facebook 御食国若狭と鯖街道　「いいね」してね♬,美しきうまし国　若狭・小浜の歴史やイベント情報満載,福井県,https://japan-heritage.bunka.go.jp/ja/news/128/,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/31/328x181_ea1e9d427fb5664c32c517a73e421e58_7ee921a793246c16d711bcbc462d2ff5954dcb62.jpeg
2017-11-30,36,イベント,日本遺産シンポジウム「村上海賊の食文化創造」の開催,日本遺産村上海賊の食文化を通しての情報発信、地域活性化を考えるシンポジウムです。,"広島県,愛媛県",https://japan-heritage.bunka.go.jp/ja/news/129/,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/31/328x181_ea1e9d427fb5664c32c517a73e421e58_11b43389af06ee705c7a946efe6dadf0857d892b.jpeg
2017-12-01,49,その他,倉敷フリーＷｉ‐Ｆｉサービスエリア拡大,倉敷市の日本遺産構成文化財もサービス利用可能エリアに入っています,岡山県,https://japan-heritage.bunka.go.jp/ja/news/130/,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/31/328x181_ea1e9d427fb5664c32c517a73e421e58_b4653acbcfa1a20dc88f9d41b0faa722675bc17b.jpeg
2017-12-05,8,イベント,《開催中》日本遺産　滋賀・びわ湖　水の文化ぐるっと博,「ぐるっと博」では、滋賀県全体を博覧会の会場に見立てて、『日本遺産』を中心に県内各地を巡る様々な催しを展開中！,滋賀県,https://japan-heritage.bunka.go.jp/ja/news/132/,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/31/328x181_ea1e9d427fb5664c32c517a73e421e58_6cf86a8d358fc66d3a1c0a37000908f818fbf7d6.jpeg
2017-12-05,8,イベント,（間もなく終了）日本遺産　比叡山延暦寺の特別公開（～12月10日まで）,日本遺産・びわ湖の構成文化財でもある比叡山延暦寺で特別公開実施中。間もなく終了しますので、この機会をお見逃しなく,滋賀県,https://japan-heritage.bunka.go.jp/ja/news/133/,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/31/328x181_ea1e9d427fb5664c32c517a73e421e58_c3caed9860e89c1b80f06f8abfbb3d86e1fc3f44.jpeg
2017-12-05,8,イベント,《実施中》日本遺産ぐるっと博スタンプラリー,日本遺産・びわ湖を巡り、集めたスタンプ数で特産品や宿泊券などが当たります。日本遺産を巡って商品をゲットしよう！,滋賀県,https://japan-heritage.bunka.go.jp/ja/news/134/,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/31/328x181_ea1e9d427fb5664c32c517a73e421e58_739d5781baf26f3ff19428465770e292a3aa5bbc.jpeg
2017-12-07,54,イベント,絵画の中と現実の山水画を見比べて！,「やばけい遊覧」二つの特別展開催,大分県,https://japan-heritage.bunka.go.jp/ja/news/137/,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/31/328x181_ea1e9d427fb5664c32c517a73e421e58_40c416ee8e5cd025fd7912372095f3b383ffb0d1.jpeg
2017-12-08,49,その他,綿花マンホールカードの配布を開始！,日本遺産認定を記念して制作した「綿花マンホール蓋」のデザインです。,岡山県,https://japan-heritage.bunka.go.jp/ja/news/135/,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/31/328x181_ea1e9d427fb5664c32c517a73e421e58_7fe620a0c6f6b5824385dab7994a9663e3838cd2.jpeg
2017-12-11,54,その他,やばけい遊覧のくつろぎカフェがオープン♪,やばけい情報館「道cafe」,大分県,https://japan-heritage.bunka.go.jp/ja/news/138/,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/31/328x181_ea1e9d427fb5664c32c517a73e421e58_11cf5173ac9ca630221d1b3d6428dcbe0e3c12c8.jpeg
2017-12-12,49,イベント,わたる つながる みらいへ「由加・こんぴら両まいり」スタンプラリー開催中！,平成30年は瀬戸大橋開通30周年！,岡山県,https://japan-heritage.bunka.go.jp/ja/news/131/,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/31/328x181_ea1e9d427fb5664c32c517a73e421e58_d0eccdeecb119d2767dcf90842d34a9d01f7c59b.jpeg
2017-12-15,54,イベント,X'masの奇跡★空からサンタがやってくる★,夢じゃない、ホントの光景！！,大分県,https://japan-heritage.bunka.go.jp/ja/news/139/,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/31/328x181_ea1e9d427fb5664c32c517a73e421e58_58e113952dbc9b8188ec39c7883a403fc799b110.jpeg
2017-12-18,49,メディア,「出張！なんでも鑑定団in倉敷」を放送,出品された６つの「お宝」の鑑定やいかに？,岡山県,https://japan-heritage.bunka.go.jp/ja/news/140/,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/31/328x181_ea1e9d427fb5664c32c517a73e421e58_bd2bdb30cfab52cc1134bc8b3df8be2f92022e82.jpeg
2017-12-21,49,その他,「Ｇパンだ」のＬＩＮＥスタンプを発売！,国産ジーンズの聖地「児島」で生まれたゆるキャラです,岡山県,https://japan-heritage.bunka.go.jp/ja/news/142/,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/31/328x181_ea1e9d427fb5664c32c517a73e421e58_84106dd76a277fa2a10855e23038276ba478a284.jpeg
2017-12-21,49,その他,ＪＡＬ 新・ＪＡＰＡＮ ＰＲＯＪＥＣＴ,倉敷美観地区の「料理旅館 鶴形」が監修したメニューを提供！,岡山県,https://japan-heritage.bunka.go.jp/ja/news/141/,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/31/328x181_ea1e9d427fb5664c32c517a73e421e58_d3ac4cb498d0ebf7531de56d46ada46ec07be3bc.jpeg
2017-12-22,54,イベント,NHK正月時代劇「風雲児たち」の笛の音は,「解体新書」発刊のなぞにせまります,大分県,https://japan-heritage.bunka.go.jp/ja/news/144/,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/31/328x181_ea1e9d427fb5664c32c517a73e421e58_674dff4a61099869cc4a94303b2850d71b18581d.jpeg
2017-12-26,5,イベント,若狭おばま日本遺産大学＠旭座,日本遺産の芝居小屋で日本遺産を学ぶ。今年も多彩な講師をお招きして開講します。,福井県,https://japan-heritage.bunka.go.jp/ja/news/149/,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/31/328x181_ea1e9d427fb5664c32c517a73e421e58_e44714ea247d199fad6cbefba8e5522f70af32a4.jpeg
2017-12-30,54,イベント,NHK「風雲児たち」を徹底解剖！,NHK正月時代劇を徹底解剖,大分県,https://japan-heritage.bunka.go.jp/ja/news/151/,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/31/328x181_ea1e9d427fb5664c32c517a73e421e58_4a4ff4c8c5fadf88481247f0a130e4e3a6859f8e.jpeg
2018-01-04,54,その他,２０１８はクールにキメて,岩石をバックに、かっこいい写真を撮ってください♪,大分県,https://japan-heritage.bunka.go.jp/ja/news/154/,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/31/328x181_ea1e9d427fb5664c32c517a73e421e58_eaf8f94986f5e68f648c7adc315769ade55c596c.jpeg
2018-01-05,49,メディア,「一輪の綿花から始まる倉敷物語～和と洋が織りなす繊維のまち～」を放送,倉敷市の繊維産業発展のストーリーを見てくださいね！,岡山県,https://japan-heritage.bunka.go.jp/ja/news/155/,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/31/328x181_ea1e9d427fb5664c32c517a73e421e58_845fc3cf6909642f984ea34cfcc6df5f3e788154.jpeg
2018-01-05,54,メディア,「ラジオ日本遺産」のご案内,耳で聞く「日本遺産」！,大分県,https://japan-heritage.bunka.go.jp/ja/news/156/,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/31/328x181_ea1e9d427fb5664c32c517a73e421e58_23b7a02ac0e146c6c6861cb33d99c61bd0dc8347.jpeg
2018-01-07,48,その他,BS-TBSで日本遺産「日が沈む聖地出雲」放送,BS-TBS番組「2017『日本遺産』シーズン2」で出雲市の日本遺産を紹介していただきました。,島根県,https://japan-heritage.bunka.go.jp/ja/news/145/,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/31/328x181_ea1e9d427fb5664c32c517a73e421e58_ca41c2363968e3eb2dfb2d22af6ce86c9b4e0582.jpeg
2018-01-12,49,その他,「倉敷館」改修工事に伴う観光案内所の移転,平成30年1月15日～平成31年8月31日の予定です。,岡山県,https://japan-heritage.bunka.go.jp/ja/news/159/,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/31/328x181_ea1e9d427fb5664c32c517a73e421e58_0de006bf2c49a7ad29767261d17276db8d4402d6.jpeg
2018-01-12,49,イベント,倉敷アフタヌーンティー  WINTER version,ちょっぴり贅沢なティータイムをお過ごしください！,岡山県,https://japan-heritage.bunka.go.jp/ja/news/160/,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/31/328x181_ea1e9d427fb5664c32c517a73e421e58_1b22e21ec1b69d4b54233e4274a10703ac837381.jpeg
2018-01-15,8,イベント,（滋賀県東近江市）尽贅・馳走『近江商人の祝い膳2018』（1/20開催）,三方よしで知られる近江商人の婚礼の膳を元に創案した「近江商人の祝い膳」。解説を聞きながらゆっくり味わってみませんか。,滋賀県,https://japan-heritage.bunka.go.jp/ja/news/162/,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/31/328x181_ea1e9d427fb5664c32c517a73e421e58_1dfdd4ad80a9fadc913cabfc9d4ae1962d06dd9e.jpeg
2018-01-15,8,イベント,（滋賀県近江八幡市）晩秋～冬の風景を満喫　近江八幡の水郷めぐり（開催日：2月15日）,日本遺産構成文化財「近江八幡の水郷」を和船に乗って巡ります。船上では、手漕ぎ体験と食事も楽しめます。,滋賀県,https://japan-heritage.bunka.go.jp/ja/news/163/,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/31/328x181_ea1e9d427fb5664c32c517a73e421e58_c61f9862b13c26f8ec9e796e0ef222337dbf30c2.jpeg
2018-01-15,8,イベント,（滋賀県大津市：石山寺）源氏物語の世界にどっぷり浸かる石山寺で平安王朝時代へタイプトリップ,日本遺産「石山寺」で、源氏物語の世界にどっぷり浸かってみませんか。,滋賀県,https://japan-heritage.bunka.go.jp/ja/news/164/,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/31/328x181_ea1e9d427fb5664c32c517a73e421e58_7f92efaec8538fe517a607c38592435770012a90.jpeg
2018-01-17,8,その他,水の里の旅コンテストに日本遺産「水の文化」を巡る″旅の企画”が、最優秀賞・優秀賞を受賞,国土交通省主催の水の里の旅コンテストに日本遺産の「水の文化」に触れる″旅の企画”が、最優秀賞・優秀賞を受賞しました。,滋賀県,https://japan-heritage.bunka.go.jp/ja/news/166/,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/31/328x181_ea1e9d427fb5664c32c517a73e421e58_648f3ee728fafbda48f1a78c29a36c24dafcdb66.jpeg
2018-01-19,49,メディア,BS-TBS「2017 日本遺産 シーズン2」に倉敷市の日本遺産が登場！,『倉敷 ～和洋織りなす繊維のまち～』をお楽しみください！,岡山県,https://japan-heritage.bunka.go.jp/ja/news/167/,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/31/328x181_ea1e9d427fb5664c32c517a73e421e58_87cca622e7236f4120790297c02eee1ffc1ea525.jpeg
2018-01-23,49,イベント,産業考古学会創立40周年・倉敷市日本遺産認定記念「近代化遺産シリーズ講演会」開催中！,事前申し込み不要、参加費無料です。ぜひご参加ください。,岡山県,https://japan-heritage.bunka.go.jp/ja/news/169/,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/31/328x181_ea1e9d427fb5664c32c517a73e421e58_7d7b6ce9401a3f1fdc6606228aec30c0e4bee3fb.jpeg
2018-01-26,49,イベント,倉敷民藝館 開館70周年記念企画展「吉祥文あれこれ」開催中！,おめでたい意味を持つ吉祥文を主軸とした企画展です。,岡山県,https://japan-heritage.bunka.go.jp/ja/news/172/,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/31/328x181_ea1e9d427fb5664c32c517a73e421e58_2478ea0de0028cc046716aa866c86c5b2e5947a7.jpeg
2018-01-26,49,イベント,平成30年 旧野﨑家住宅 春季展覧会「野﨑家のおひな様展」,国指定重要文化財・日本遺産構成文化財の「旧野﨑家住宅」で、毎年恒例のお雛様展覧会を開催！,岡山県,https://japan-heritage.bunka.go.jp/ja/news/173/,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/31/328x181_ea1e9d427fb5664c32c517a73e421e58_e3abfada828d5aae05df301bf1fded495e4dbfe0.jpeg
2018-01-31,49,その他,倉敷市日本遺産 繊維産業特設Webサイト「Kurashiki Premium」を公開！,ジーンズや帆布の紹介ムービーをはじめ、繊維産業の歴史を紹介したリーフレット・パンフレットも掲載しています。,岡山県,https://japan-heritage.bunka.go.jp/ja/news/174/,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/31/328x181_ea1e9d427fb5664c32c517a73e421e58_644809dc4ac776e3d1e3fefea36b50765d748368.jpeg
2018-01-31,49,イベント,日本遺産認定記念シンポジウム「一輪の綿花から始まる倉敷物語～和と洋が織りなす繊維のまち～」を開催,日本遺産を活用した地域活性化について一緒に考えてみませんか,岡山県,https://japan-heritage.bunka.go.jp/ja/news/168/,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/31/328x181_ea1e9d427fb5664c32c517a73e421e58_4dde3f714383c22e78c73645e2a4d3450db75146.jpeg
2018-02-01,54,イベント,★小さな木造駅舎に響く「ななつ星」のヴァイオリン★,ヴァイオリンがつなぐロマンチック建造物の旅☆第一弾,大分県,https://japan-heritage.bunka.go.jp/ja/news/177/,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/31/328x181_ea1e9d427fb5664c32c517a73e421e58_8476eebcf0aed902282f68bb2a842da830e9a634.jpeg
2018-02-02,5,イベント,御食国アカデミー創設シンポジウム開催,京と若狭をつなぐ食の体験の聖地【御食国若狭と鯖街道　福井県小浜市・若狭町】,福井県,https://japan-heritage.bunka.go.jp/ja/news/178/,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/31/328x181_ea1e9d427fb5664c32c517a73e421e58_a5057a8b86a9154b9589360212775ad4c6687cca.jpeg
2018-02-05,45,イベント,ウォーキング･サイクリングアプリ登場！　～ 日本遺産｢銀の馬車道・鉱石の道｣～,日本遺産認定を記念してウォーキング･サイクリングアプリ作成し、参加者に抽選で播但沿線市町のＰＲグッズをプレゼントします｡,兵庫県,https://japan-heritage.bunka.go.jp/ja/news/150/,https://japan-heritage.bunka.go.jp/ja/datas/cache/images/2022/08/31/328x181_ea1e9d427fb5664c32c517a73e421e58_f34a029f04120dcb6900a922c25c7792683277af.jpeg
